id;municipio;tema;estado;periodo;documentoNecesario;portal;revision
06098;Berisso;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Población y condiciones de vida;Incorporado;Censo 2022;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Delitos registrados;Incorporado;2024–2025;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Deuda de personas;Incorporado;2026-07;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Empleo industrial;Incorporado;2025-12;;https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06098;Berisso;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://berisso.gob.ar/pagina/transparencia-fiscal;2026-09-11
06105;Bolívar;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Delitos registrados;Incorporado;2024–2025;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Deuda de personas;Incorporado;2026-07;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Empleo industrial;Incorporado;2025-12;;https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06105;Bolívar;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.bolivar.gob.ar/transparencia-fiscal/;2026-09-11
06112;Bragado;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Presupuesto vigente 2026;Incorporado;2026-08-31;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Población y condiciones de vida;Incorporado;Censo 2022;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Delitos registrados;Incorporado;2024–2025;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Deuda de personas;Incorporado;2026-07;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Empleo industrial;Incorporado;2025-12;;https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06112;Bragado;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://portalbragado.com.ar/informacion_fiscal_presupuestaria/regimen_provincial_fiscal_municipal/regimen_provincial_fiscal_municipal.html;2026-09-11
06119;Brandsen;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Presupuesto vigente 2026;Incorporado;2026-03-31;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Población y condiciones de vida;Incorporado;Censo 2022;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Delitos registrados;Incorporado;2024–2025;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Deuda de personas;Incorporado;2026-07;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Empleo industrial;Incorporado;2025-12;;https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06119;Brandsen;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://brandsen.gob.ar/transparencia_gestion;2026-09-11
06126;Campana;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Delitos registrados;Incorporado;2024–2025;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Deuda de personas;Incorporado;2026-07;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Empleo industrial;Incorporado;2025-12;;https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06126;Campana;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.campana.gob.ar/situacion-economica-financiera-3/;2026-09-11
06134;Cañuelas;Cuenta fiscal comparable;Pendiente;enero–junio 2026;Cuenta ahorro-inversión-financiamiento (CAIF) enero–junio 2026, o ejecuciones por carácter económico conciliadas que excluyan financiamiento.;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Presupuesto original 2026;Pendiente;;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Presupuesto vigente 2026;Pendiente;;Crédito anual vigente 2026 y modificaciones, con fecha de corte y saldo inicial anual.;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Delitos registrados;Incorporado;2024–2025;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Deuda de personas;Incorporado;2026-07;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Empleo industrial;Incorporado;2025-12;;https://www.canuelas.gov.ar;2026-09-11
06134;Cañuelas;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.canuelas.gov.ar;2026-09-11
06140;Capitán Sarmiento;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Población y condiciones de vida;Incorporado;Censo 2022;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Delitos registrados;Incorporado;2024–2025;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Deuda de personas;Incorporado;2026-07;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Empleo industrial;Incorporado;2025-12;;https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06140;Capitán Sarmiento;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://www.capitansarmiento.gob.ar/presupuesto-finanzas;2026-09-11
06147;Carlos Casares;Cuenta fiscal comparable;Incorporado;enero–junio 2026;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Presupuesto original 2026;Pendiente;2026;"Ordenanza de presupuesto 2026 aprobada y total de erogaciones; identificar los organismos incluidos.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Presupuesto vigente 2026;Incorporado;2026-06-30;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Saldo de tesorería;Pendiente;;Estado de tesorería conciliado: bancos, efectivo, valores y fondos afectados. El saldo total no equivale a caja libre.;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Caja libre;Pendiente;;Caja de libre disponibilidad conciliada, descontando fondos afectados y obligaciones exigibles.;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Stock de deuda municipal;Pendiente;;"Planilla de deuda consolidada y flotante, contratos, moneda y corte; separar pasivos contables y evitar sumarlos dos veces.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Calendario futuro de deuda;Pendiente;;"Planilla de vencimientos futuros de capital e intereses, por contrato y fecha; separar lo ya pagado del año.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Deuda con proveedores vencida;Pendiente;;Antigüedad y vencimiento de facturas pendientes, conciliados con la deuda flotante. Pendiente no significa vencida.;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Flujos fiscales mensuales;Pendiente;;"Ingresos percibidos y gastos devengados por mes, sin acumulación; necesarios para ajustar cada flujo por IPC.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Cierres fiscales anuales 2021–2025;Sin serie anual incorporada;;"CAIF de cierre anual 2021–2025 con los mismos organismos; no anualizar semestres.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Transferencias provinciales;Incorporado;2025-01 a 2026-07;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Empleo y salarios privados formales;Incorporado;2019-01 a 2025-12;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Población y condiciones de vida;Incorporado;Censo 2022;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Producto municipal;Incorporado;"2021–2023; precios 2004";;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Delitos registrados;Incorporado;2024–2025;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Deuda de personas;Incorporado;2026-07;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Préstamos y depósitos bancarios;Incorporado;2024-12;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Empleo industrial;Incorporado;2025-12;;https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
06147;Carlos Casares;Desempleo, informalidad y pobreza por ingresos;Sin serie comparable para 135;;"Encuesta representativa del municipio con metodología y muestra; los datos por aglomerado no representan automáticamente cada partido.";https://gobabierto.ar/carloscasares/transparenciafiscal/;2026-09-11
